title,category,start_datetime_local,end_datetime_local,location_name,address_text,city,source,source_url,scraped_at,start_dt,end_dt,start_date,start_hour
Fiera benefica natalizia,,2025-11-20T00:00:00+01:00,,Circolo Filologico,"Via Clerici, 10, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/fiera-benefica-natalizia.html,2025-12-22T15:53:11.846744+01:00,2025-11-20 00:00:00+01:00,,2025-11-20,0.0
Fiera d'autunno,,2025-07-11T00:00:00+02:00,,"Oratorio di s. Vittore al Corpo, Sala Colonne","Via degli Olivetani, 3, Milano, Porta Magenta",Milan,milanotoday,https://www.milanotoday.it/eventi/fiera-d-autunno-2025.html,2025-12-22T15:53:15.325851+01:00,2025-07-11 00:00:00+02:00,,2025-07-11,0.0
"Abbigliamento, cibo e idee regalo: torna la Fiera degli Oh Bej, Oh Bej!",Fiera Oh Bej Oh Bej,2025-05-12T00:00:00+02:00,,,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/fiera-oh-bej-oh-bej-2025.html,2025-12-22T15:53:17.232204+01:00,2025-05-12 00:00:00+02:00,,2025-05-12,0.0
"‘Novegro Borsa Scambio’, la fiera del giocattolo da comprare e da vendere",Parco Esposizioni di Novegro,2025-07-09T00:00:00+02:00,,Parco Esposizioni di Novegro,"Viale Esposizioni, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/fiera-scambio-giocattolo-parco-novegro.html,2025-12-22T15:53:19.394967+01:00,2025-07-09 00:00:00+02:00,,2025-07-09,0.0
"Al via la prima fiera wedding nel cuore di Milano: evento boutique, immersivo e su misura",fiera wedding milano,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/fiera-wedding-5-ottobre.html,2025-12-22T15:53:21.848217+01:00,,,,
Filippo Moroni: velvet rage,,2025-09-25T00:00:00+02:00,,ABC ARTE ONE OF,"Via Santa Croce, 21, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/filippo-moroni-velvet-rage-filippo-moroni.html,2025-12-22T15:53:24.217325+01:00,2025-09-25 00:00:00+02:00,,2025-09-25,0.0
"“Una sorellina per Peppa Pig”, il film arriva al cinema e una sala si 'veste' a tema (e regala gadget)",film,2025-04-09T00:00:00+02:00,,uci cinema Bicocca,"Via Chiese, Milano, Bicocca",Milan,milanotoday,https://www.milanotoday.it/eventi/film-peppa-pig-orari.html,2025-12-22T15:53:26.313112+01:00,2025-04-09 00:00:00+02:00,,2025-04-09,0.0
Filosofia di strada - la felicità per gli stoici,,2025-10-26T00:00:00+02:00,,Piazza Affari,"Piazza degli Affari, 1, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/filosofia-di-strada-la-felicita-per-gli-stoici-davide-valenti.html,2025-12-22T15:53:29.190571+01:00,2025-10-26 00:00:00+02:00,,2025-10-26,0.0
Finché c'è tempo - mostra personale di Lucrezia Roda,,2025-12-18T00:00:00+01:00,,Mimmo Scognamiglio Artecontemporanea,"Via Goito 7, Milano, Porta Nuova",Milan,milanotoday,https://www.milanotoday.it/eventi/finche-c-e-tempo-mostra-personale-di-lucrezia-roda-lucrezia-roda.html,2025-12-22T15:53:31.563467+01:00,2025-12-18 00:00:00+01:00,,2025-12-18,0.0
Fiori e ferro. Ivan Zanoni,,2025-04-29T00:00:00+02:00,,Salamon Fine Art,"Via San Damiano, 2, Milano, Monforte",Milan,milanotoday,https://www.milanotoday.it/eventi/fiori-e-ferro-ivan-zanoni-ivan-zanoni.html,2025-12-22T15:53:35.024802+01:00,2025-04-29 00:00:00+02:00,,2025-04-29,0.0
Flexx infiamma il venerdì sera al Play Club,,2025-04-07T00:00:00+02:00,,Play Club,"Viale Monte Grappa, 14, Milano, Porta Nuova",Milan,milanotoday,https://www.milanotoday.it/eventi/flexx-infiamma-il-venerdi-sera-al-play-club-dj-set.html,2025-12-22T15:53:36.973319+01:00,2025-04-07 00:00:00+02:00,,2025-04-07,0.0
"Flora et Decora 2025, tre giorni (gratis) con oltre 80 espositori di fiori",Flora et Decora,2025-10-10T00:00:00+02:00,,Sant'Ambrogio,"Piazza Sant'Ambrogio, Milano, Sant'Ambrogio",Milan,milanotoday,https://www.milanotoday.it/eventi/flora-et-decora-2025-fiera-fiori-piazza-sant-ambrogio.html,2025-12-22T15:53:39.392648+01:00,2025-10-10 00:00:00+02:00,,2025-10-10,0.0
"Flug Market, il mercatino con artigiani e creativi da tutta Italia",Flug Market,2025-11-16T00:00:00+01:00,,,"Via Angelo Mosso, 3, Milano, Turro",Milan,milanotoday,https://www.milanotoday.it/eventi/flug-market-mercatino-artigiani-2025.html,2025-12-22T15:53:41.255214+01:00,2025-11-16 00:00:00+01:00,,2025-11-16,0.0
"Flug Market Mosso 2025, l'edizione che saluta l'estate con musica e street food",Flug Market,2025-09-21T00:00:00+02:00,,Mosso Milano,"Via Angelo Mosso, Milano, Turro",Milan,milanotoday,https://www.milanotoday.it/eventi/flug-market-mosso-mercatino-collezionismo.html,2025-12-22T15:53:44.009153+01:00,2025-09-21 00:00:00+02:00,,2025-09-21,0.0
Focus al Piccolo Teatro - in scena con lo sport: dove 2 mondi si incontrano,,2025-10-12T00:00:00+02:00,,Piccolo Teatro,"Via Rovello 2, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/focus-al-piccolo-teatro-in-scena-con-lo-sport-dove-2-mondi-si-incontrano.html,2025-12-22T15:53:46.004356+01:00,2025-10-12 00:00:00+02:00,,2025-10-12,0.0
"Fotomorfia, la metafisica del corpo: mostra fotografica di Antonio Schiavano",,2025-06-11T00:00:00+02:00,,Centro Civico G. Verdi,"Via XXV Aprile, 41, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/fotomorfia-la-metafisica-del-corpo-mostra-fotografica-di-antonio-schiavano-antonio-schiavano.html,2025-12-22T15:53:48.421564+01:00,2025-06-11 00:00:00+02:00,,2025-06-11,0.0
Francesco Cavestri live al Blue Note,,2025-09-23T00:00:00+02:00,,Blue Note,"Via Pietro Borsieri, 37, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/francesco-cavestri-live-al-blue-note-francesco-cavestri.html,2025-12-22T15:53:50.993220+01:00,2025-09-23 00:00:00+02:00,,2025-09-23,0.0
"'Fringe Milano Off', il festival di teatro internazionale in 20 luoghi della città",Fringe Off Milano,2025-02-10T00:00:00+01:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/fringe-off-festival-teatro-internazionale.html,2025-12-22T15:53:53.094534+01:00,2025-02-10 00:00:00+01:00,,2025-02-10,0.0
Fuoco & Chianti,,2025-11-24T00:00:00+01:00,,Losko,"Via Lecco, 15, Milano, Porta Venezia",Milan,milanotoday,https://www.milanotoday.it/eventi/fuoco-chianti.html,2025-12-22T15:53:55.610436+01:00,2025-11-24 00:00:00+01:00,,2025-11-24,0.0
A Milano arriva il festival (gratis) dedicato al circo e agli spettacoli di strada,Fuori Asse Festival,2025-09-19T00:00:00+02:00,,Anfiteatro Martesana,"Anfiteatro Martesana, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/fuori-asse-festival-2025.html,2025-12-22T15:53:57.846897+01:00,2025-09-19 00:00:00+02:00,,2025-09-19,0.0
"'Fuori Asse', il festival di teatro, musica e circo nel nuovo anfiteatro di Milano",Anfiteatro Martesana,2025-09-19T00:00:00+02:00,,Anfiteatro Martesana,"Anfiteatro Martesana, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/fuori-asse-festival-teatro-martesana.html,2025-12-22T15:54:00.429980+01:00,2025-09-19 00:00:00+02:00,,2025-09-19,0.0
"Fuoricinema 2025, il festival gratuito con incontri, film e spettacoli sotto le stelle",Fuoricinema,2025-05-09T00:00:00+02:00,,BAM - Biblioteca degli Alberi Milano,"Via Gaetano de Castillia, 28, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/fuoricinema-2025-festival-film-biblioteca-alberi.html,2025-12-22T15:54:02.480252+01:00,2025-05-09 00:00:00+02:00,,2025-05-09,0.0
"A Milano le professioni del futuro prendono vita: un weekend gratuito per scoprire ""Future Jobs""",Future Jobs,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/future-jobs-step-futurability-district.html,2025-12-22T15:54:05.106081+01:00,,,,
Gabriella Ciancimino: l'alba dei liberi,,2025-10-23T00:00:00+02:00,,Spazio PAePA,"Via Alberto Mario, 26/b, Milano, Fiera",Milan,milanotoday,https://www.milanotoday.it/eventi/gabriella-ciancimino-l-alba-dei-liberi-gabriella-ciancimino.html,2025-12-22T15:54:07.055931+01:00,2025-10-23 00:00:00+02:00,,2025-10-23,0.0
Galà lirico sinfonico,,2025-09-11T00:00:00+02:00,,Chiesa  della  Medaglia Miracolosa,"Via Fratelli Rosselli, 6, Milano, Corvetto",Milan,milanotoday,https://www.milanotoday.it/eventi/gala-lirico-sinfonico-giuseppe-fomularo.html,2025-12-22T15:54:09.538878+01:00,2025-09-11 00:00:00+02:00,,2025-09-11,0.0
"Vicino a Milano, la più grande galleria di urban art mai realizzata in un parco logistico",eventi milano maggio,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/galleria-urban-art-parco-logistico.html,2025-12-22T15:54:11.977276+01:00,,,,
Gam Matsuri,,2025-10-18T00:00:00+02:00,,Factory NoLo,"Viale Monza, 4, Milano, Precotto",Milan,milanotoday,https://www.milanotoday.it/eventi/gam-matsuri-k-haori.html,2025-12-22T15:54:14.259380+01:00,2025-10-18 00:00:00+02:00,,2025-10-18,0.0
Gelati cocktail gratis per i primi 50 clienti: ecco dove,,2025-05-29T00:00:00+02:00,,Milanesi Gelaterie Artigianali,"Via Cadore, 45, Milano, Porta Vittoria",Milan,milanotoday,https://www.milanotoday.it/eventi/gelati-cocktail-gratis-primi-50-clienti.html,2025-12-22T15:54:16.800318+01:00,2025-05-29 00:00:00+02:00,,2025-05-29,0.0
Love generation al  tunnel club: l'evento tributo alla love parade,,2025-06-12T00:00:00+02:00,,Tunnel Club,"Via Giovanni Battista Sammartini, 30, Milano, Stazione Centrale",Milan,milanotoday,https://www.milanotoday.it/eventi/generation-al-tunnel-club-l-evento-tributo-alla-love-parade.html,2025-12-22T15:54:18.596710+01:00,2025-06-12 00:00:00+02:00,,2025-06-12,0.0
Geopoeta di Davide Sapienza: incontro con l’autore,,2025-10-14T00:00:00+02:00,,CAI Milano,"Via Privata Duccio di Boninsegna, 21, Milano, Porta Magenta",Milan,milanotoday,https://www.milanotoday.it/eventi/geopoeta-di-davide-sapienza-incontro-con-l-autore.html,2025-12-22T15:54:20.789979+01:00,2025-10-14 00:00:00+02:00,,2025-10-14,0.0
Gggw gaci Milano - great global greyhound walk,,2025-09-28T00:00:00+02:00,,Nuovo anfiteatro Martesana (NAMA),"Via Valtorta, 1, Milano, Turro",Milan,milanotoday,https://www.milanotoday.it/eventi/gggw-gaci-milano-great-global-greyhound-walk-gaci-greyhound-adopt-center-italy-odv.html,2025-12-22T15:54:22.928492+01:00,2025-09-28 00:00:00+02:00,,2025-09-28,0.0
"gin & tonic festival all’ex macello, dal 29 al 31 agosto",,2025-08-29T00:00:00+02:00,,Ex Macello,"Viale Molise, 62, Milano, Calvairate",Milan,milanotoday,https://www.milanotoday.it/eventi/gin-tonic-festival-all-ex-macello-dal-29-al-31-agosto.html,2025-12-22T15:54:25.547633+01:00,2025-08-29 00:00:00+02:00,,2025-08-29,0.0
"Giornata delle Forze Armate, che cosa vedere gratis a Milano",Giornata Forze Armate,2025-04-11T00:00:00+02:00,,Pinacoteca di Brera,"Via Brera, 28, Milano, Brera",Milan,milanotoday,https://www.milanotoday.it/eventi/giornata-forze-armate-cosa-vedere-gratis-milano.html,2025-12-22T15:54:27.698095+01:00,2025-04-11 00:00:00+02:00,,2025-04-11,0.0
"Giornata mondiale dell’ictus: al Besta un incontro aperto alla cittadinanza per scoprire cosa è, come riconoscerlo e prevenirlo",,2025-10-29T00:00:00+01:00,,Biblioteca Scientifica “Renato Boeri”,"Via Giovanni Celoria, 11, Milano, Città Studi",Milan,milanotoday,https://www.milanotoday.it/eventi/giornata-mondiale-dell-ictus-il-29-ottobre-al-besta-un-incontro-aperto-alla-cittadinanza-per-scoprire-cosa-e-come-riconoscerlo-e-prevenirlo.html,2025-12-22T15:54:29.707182+01:00,2025-10-29 00:00:00+01:00,,2025-10-29,0.0
Giornate FAI d’Autunno: sabato 11 e domenica 12 ottobre tante meraviglie da scoprire a Milano e dintorni,giornate fai d'autunno,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/giornate-fai-autunno.html,2025-12-22T15:54:31.715343+01:00,,,,
Musei a un euro e aperture straordinarie: arrivano le 'Giornate Europee del Patrimonio' (e che cosa vedere),Giornate del patrimonio,2025-09-27T00:00:00+02:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/giornate-patrimonio-2025-cosa-vedere.html,2025-12-22T15:54:34.366598+01:00,2025-09-27 00:00:00+02:00,,2025-09-27,0.0
Giovani talenti a Eataly Milano Smeraldo: Jessica Rosval del ristorante al gatto verde di Modena,,2025-04-11T00:00:00+02:00,,EATALY MILANO SMERALDO,"Piazza XXV Aprile, 10, Milano, Porta Volta",Milan,milanotoday,https://www.milanotoday.it/eventi/giovani-talenti-a-eataly-milano-smeraldo-jessica-rosval-del-ristorante-al-gatto-verde-di-modena-jessica-rosval.html,2025-12-22T15:54:36.286081+01:00,2025-04-11 00:00:00+02:00,,2025-04-11,0.0
"Gli squali in concerto per la croce rossa: musica, solidarietà e un mare di emozioni",,2025-10-26T00:00:00+02:00,,Teatro PIME,"Via Mosè Bianchi, 94, Milano, Fiera",Milan,milanotoday,https://www.milanotoday.it/eventi/gli-squali-in-concerto-per-la-croce-rossa-musica-solidarieta-e-un-mare-di-emozioni-gli-squali.html,2025-12-22T15:54:38.161791+01:00,2025-10-26 00:00:00+02:00,,2025-10-26,0.0
"Golosaria Milano verso la ventesima edizione, dal 1° al 3 novembre 2025 a Fiera Milano Rho",,2025-10-27T00:00:00+01:00,,Fiera Milano (Rho),"SS33 del Sempione, 28, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/golosaria-milano-verso-la-ventesima-edizione-dal-1-al-3-novembre-2025-a-fiera-milano-rho-padiglione-1-nel-segno-del-gusto-della-contemporaneita.html,2025-12-22T15:54:40.742473+01:00,2025-10-27 00:00:00+01:00,,2025-10-27,0.0
Orsetto o Scherzetto? A Milano Halloween si trasforma nello spettacolo più goloso di sempre,eventi halloween,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/gommose-halloween.html,2025-12-22T15:54:42.664542+01:00,,,,
Gorla 1944: voci e colori della memoria,,2025-12-11T00:00:00+01:00,,Centro Culturale di Milano,"Largo Corsia dei Servi, 4, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/gorla-1944-voci-e-colori-della-memoria.html,2025-12-22T15:54:45.301799+01:00,2025-12-11 00:00:00+01:00,,2025-12-11,0.0
Gran galà lirico,,2025-10-19T00:00:00+02:00,,Santuario Don Gnocchi,"Via Alfonso Capecelatro, 70, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/gran-gala-lirico-ekaterina-adamova.html,2025-12-22T15:54:47.983581+01:00,2025-10-19 00:00:00+02:00,,2025-10-19,0.0
Gran galà lirico strumentale,,2025-06-27T00:00:00+02:00,,Villa Litta di Affori,"Viale Affori, 21, Milano, Affori",Milan,milanotoday,https://www.milanotoday.it/eventi/gran-gala-lirico-strumentale-antonio-mazzei.html,2025-12-22T15:54:50.866338+01:00,2025-06-27 00:00:00+02:00,,2025-06-27,0.0
Gran gala' lirico strumentale,,2025-11-16T00:00:00+01:00,,Chiesa Istituto Palazzolo - Fondazione Don Gnocchi,"Via Don Luigi Palazzolo 21, Milano, Portello",Milan,milanotoday,https://www.milanotoday.it/eventi/gran-gala-lirico-strumentale-dario-prola.html,2025-12-22T15:54:52.734860+01:00,2025-11-16 00:00:00+01:00,,2025-11-16,0.0
Gran galà lirico,,2025-09-28T00:00:00+02:00,,Chiesa  della  Medaglia Miracolosa,"Via Fratelli Rosselli, 6, Milano, Corvetto",Milan,milanotoday,https://www.milanotoday.it/eventi/gran-gala-lirico-vitaliy-kovalchuk-28-settembre.html,2025-12-22T15:54:55.407129+01:00,2025-09-28 00:00:00+02:00,,2025-09-28,0.0
Grand opening night Mib Milano piazza Affari,,2025-09-20T00:00:00+02:00,,Mib Milano,"Via Gaetano Negri, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/grand-opening-night-mib-milano-piazza-affari.html,2025-12-22T15:54:57.476895+01:00,2025-09-20 00:00:00+02:00,,2025-09-20,0.0
Grand prix innovation 2025,,2025-11-20T00:00:00+01:00,,Palazzo Mezzanotte,"Piazza degli Affari, 6, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/grand-prix-innovation-2025.html,2025-12-22T15:55:00.328564+01:00,2025-11-20 00:00:00+01:00,,2025-11-20,0.0
Green week: Atlante presenta il “Green fit camp atlante – ricaricati con noi!” nel parco di Citylife,,2025-09-19T00:00:00+02:00,,CityLife,"Viale Berengario, Milano, Fiera",Milan,milanotoday,https://www.milanotoday.it/eventi/green-week-atlante-presenta-il-green-fit-camp-atlante-ricaricati-con-noi-nel-parco-di-citylife.html,2025-12-22T15:55:02.254835+01:00,2025-09-19 00:00:00+02:00,,2025-09-19,0.0
Un Halloween speciale al Castello Sforzesco tra segreti e leggende,Halloween,2025-10-31T00:00:00+01:00,,Castello Sforzesco,"Piazza Castello, Milano, Castello",Milan,milanotoday,https://www.milanotoday.it/eventi/halloween-2025-castello-sforzesco.html,2025-12-22T15:55:04.423519+01:00,2025-10-31 00:00:00+01:00,,2025-10-31,0.0
"Halloween a Milano: una storia tra misteri, ombre e segreti",,2025-10-31T00:00:00+01:00,,Davanti ingresso Basilica San Lorenzo,"Corso di Porta Ticinese, 35, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/halloween-a-milano-una-storia-tra-misteri-ombre-e-segreti-italia-in-tour.html,2025-12-22T15:55:07.040271+01:00,2025-10-31 00:00:00+01:00,,2025-10-31,0.0
Halloween all’Arco della pace: el día de los muertos ai Dazi Milano,,2025-10-31T00:00:00+01:00,,Dazi Milano,"Piazza Sempione, 1, Milano, Sempione",Milan,milanotoday,https://www.milanotoday.it/eventi/halloween-all-arco-della-pace-el-dia-de-los-muertos-ai-dazi-milano.html,2025-12-22T15:55:09.784711+01:00,2025-10-31 00:00:00+01:00,,2025-10-31,0.0
hexagon system asd: open day per la nuova sede di paderno,,2025-05-31T00:00:00+02:00,,Hexagon System ASD - Powerlifting & More,"Via Risorgimento, 72, Senago, ",Milan,milanotoday,https://www.milanotoday.it/eventi/hexagon-system-asd-open-day-per-la-nuova-sede-di-paderno.html,2025-12-22T15:55:12.436045+01:00,2025-05-31 00:00:00+02:00,,2025-05-31,0.0
Hey man: un imprevisto festival maschile,,2025-09-19T00:00:00+02:00,,Fabbrica del Vapore,"Via Giulio Cesare Procaccini, 4, Milano, Cenisio Monumentale",Milan,milanotoday,https://www.milanotoday.it/eventi/hey-man-un-imprevisto-festival-maschile.html,2025-12-22T15:55:15.004251+01:00,2025-09-19 00:00:00+02:00,,2025-09-19,0.0
Hobby model expo,,2025-09-26T00:00:00+02:00,,Parco Esposizioni Novegro,"Via Novegro, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/hobby-model-expo-2025.html,2025-12-22T15:55:17.857786+01:00,2025-09-26 00:00:00+02:00,,2025-09-26,0.0
L'energia dell'hockey sul ghiaccio arriva nel centro di Milano,Hockey,2025-03-10T00:00:00+01:00,,Piazza San Babila,"Piazza San Babila, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/hockey-sul-ghiaccio-piazza-san-babila.html,2025-12-22T15:55:20.120979+01:00,2025-03-10 00:00:00+01:00,,2025-03-10,0.0
"Holi Dance Festival, la festa indiana colorata arriva in Italia",Carroponte,2025-06-29T00:00:00+02:00,,Carroponte,"Via Luigi Granelli, 1, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/holi-dance-festival-carroponte-2025.html,2025-12-22T15:55:23.436736+01:00,2025-06-29 00:00:00+02:00,,2025-06-29,0.0
I brutti : mostra foto-narrativa di Alessio Taormina,,2025-09-26T00:00:00+02:00,,Studio34,"Via Federico Confalonieri, 36, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/i-brutti-mostra-foto-narrativa-di-alessio-taormina-a-milano-alessio-taormina-del-collettivo-autorotante.html,2025-12-22T15:55:26.278852+01:00,2025-09-26 00:00:00+02:00,,2025-09-26,0.0
I civili nella resistenza,,2025-11-22T00:00:00+01:00,,Centro Culturale di Milano,"Largo Corsia dei Servi, 4, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/i-civili-nella-resistenza.html,2025-12-22T15:55:29.161532+01:00,2025-11-22 00:00:00+01:00,,2025-11-22,0.0
Al Mercato Centrale Milano torna la terza edizione di I Love Fish,I love fish,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/i-love-fish.html,2025-12-22T15:55:32.009122+01:00,,,,
I party gratuiti di Sabotage Milano tornano al Bluesquare Inn di via Tortona,,2025-11-29T00:00:00+01:00,,Bluesquare Inn,"Via Tortona, 33, Milano, Tortona",Milan,milanotoday,https://www.milanotoday.it/eventi/i-party-gratuiti-di-sabotage-milano-tornano-al-bluesquare-inn-di-via-tortona-samuele-pagliai.html,2025-12-22T15:55:34.267822+01:00,2025-11-29 00:00:00+01:00,,2025-11-29,0.0
